library_size_case_id,primitive_id,entry_role,transition_entry_class,transition_object_id,primitive_variant_id,selection_algorithm,medoid_selection_reason,selection_rank_order,coverage_marginal_gain,coverage_worst_case,coverage_breadth,medoid_quality_score,medoid_design_centrality,medoid_distance_to_group_center,medoid_redundancy_penalty,robustness_environment_modes_seen,robustness_start_families_seen,robustness_active_fan_counts_seen,robustness_speed_bins_seen,local_lqr_speed_bin_id,local_lqr_reference_speed_m_s
heavy_cluster,safe_exit_or_recovery_handoff,transition_object,inflight_stable,primvar_safe_exit_or_recovery_handoff_transition_object_a6fe3eed55c3__entry_inflight_stable,primvar_safe_exit_or_recovery_handoff_transition_object_a6fe3eed55c3,coverage_aware_behavior_qr_medoid_greedy_marginal,best_worst_case_coverage_medoid,0,0.20642857142857143,0.0,0.20642857142857143,0.27049260994563573,0.1891535947589824,2.741413507466938,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,speed_bin_3p0_m_s,speed_bin_3p0_m_s,3.0
heavy_cluster,safe_exit_or_recovery_handoff,transition_object,launch_gate,primvar_safe_exit_or_recovery_handoff_transition_object_f5ddfdef6deb__entry_launch_gate,primvar_safe_exit_or_recovery_handoff_transition_object_f5ddfdef6deb,coverage_aware_behavior_qr_medoid_greedy_marginal,best_worst_case_coverage_medoid,0,0.10095238095238096,0.0,0.10095238095238096,0.21833063643391434,0.12323310426605841,4.110854601401473,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,speed_bin_5p5_m_s,speed_bin_5p5_m_s,5.5
balanced_cluster,energy_retaining_bank,transition_object,boundary_near,primvar_energy_retaining_bank_transition_object_673efd961290__entry_boundary_near,primvar_energy_retaining_bank_transition_object_673efd961290,coverage_aware_behavior_qr_medoid_greedy_marginal,best_worst_case_coverage_medoid,0,0.08952380952380953,0.0,0.08952380952380953,0.2277124134991362,0.1286137496630127,4.553983983652028,0.0,w3_randomised_four;w3_randomised_single,inflight_boundary_near,1;2;3;4,speed_bin_7p5_m_s,speed_bin_7p5_m_s,7.499999999999999
balanced_cluster,energy_retaining_bank,transition_object,boundary_near,primvar_energy_retaining_bank_transition_object_59e7d8972aac__entry_boundary_near,primvar_energy_retaining_bank_transition_object_59e7d8972aac,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_speed_bin_marginal_coverage_medoid,1,0.011904761904761904,0.0,0.08952380952380953,0.22244790604270598,0.0756695366175362,11.114661779521509,0.14477245252146653,w3_randomised_four;w3_randomised_single,inflight_boundary_near,1;2;3;4,speed_bin_4p5_m_s,speed_bin_4p5_m_s,4.5
balanced_cluster,energy_retaining_bank,transition_object,boundary_near,primvar_energy_retaining_bank_transition_object_77eee2c97688__entry_boundary_near,primvar_energy_retaining_bank_transition_object_77eee2c97688,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_speed_bin_marginal_coverage_medoid,2,0.010714285714285714,0.0,0.07904761904761906,0.16782638622330662,0.13034567613284434,4.652402978810636,0.5142507012774672,w3_randomised_four;w3_randomised_single,inflight_boundary_near,1;2;3;4,speed_bin_3p5_m_s,speed_bin_3p5_m_s,3.5
balanced_cluster,energy_retaining_bank,transition_object,inflight_stable,primvar_energy_retaining_bank_transition_object_a24bc5efce35__entry_inflight_stable,primvar_energy_retaining_bank_transition_object_a24bc5efce35,coverage_aware_behavior_qr_medoid_greedy_marginal,best_worst_case_coverage_medoid,0,0.20642857142857143,0.0,0.20642857142857143,0.26558938065375925,0.1402219517541235,3.5529254656099885,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,speed_bin_7p5_m_s,speed_bin_7p5_m_s,7.499999999999999
balanced_cluster,energy_retaining_bank,transition_object,inflight_stable,primvar_energy_retaining_bank_transition_object_b2c9198374ee__entry_inflight_stable,primvar_energy_retaining_bank_transition_object_b2c9198374ee,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_speed_bin_marginal_coverage_medoid,1,0.02261904761904762,0.0,0.20642857142857143,0.2583105483474326,0.06916511510534848,12.416054873624148,0.06259820203624566,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,speed_bin_3p0_m_s,speed_bin_3p0_m_s,3.0
balanced_cluster,energy_retaining_bank,transition_object,inflight_stable,primvar_energy_retaining_bank_transition_object_f7d32dce7c5d__entry_inflight_stable,primvar_energy_retaining_bank_transition_object_f7d32dce7c5d,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_speed_bin_marginal_coverage_medoid,2,0.023809523809523808,0.0,0.20642857142857143,0.2637899841785159,0.12182841321373077,5.214223089712388,0.6026425756582945,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,speed_bin_3p5_m_s,speed_bin_3p5_m_s,3.5
balanced_cluster,energy_retaining_bank,transition_object,launch_gate,primvar_energy_retaining_bank_transition_object_389a73c40d78__entry_launch_gate,primvar_energy_retaining_bank_transition_object_389a73c40d78,coverage_aware_behavior_qr_medoid_greedy_marginal,best_worst_case_coverage_medoid,0,0.10095238095238096,0.0,0.10095238095238096,0.23541235899888363,0.14020417606911553,3.9790336720492805,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,speed_bin_7p5_m_s,speed_bin_7p5_m_s,7.499999999999999
balanced_cluster,energy_retaining_bank,transition_object,launch_gate,primvar_energy_retaining_bank_transition_object_034a2bc32892__entry_launch_gate,primvar_energy_retaining_bank_transition_object_034a2bc32892,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_speed_bin_marginal_coverage_medoid,1,0.011904761904761904,0.0,0.10095238095238096,0.21135481113831459,0.09193638977129258,8.772345641070107,0.19347505081578154,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,speed_bin_5p5_m_s,speed_bin_5p5_m_s,5.5
balanced_cluster,energy_retaining_bank,transition_object,launch_gate,primvar_energy_retaining_bank_transition_object_a951f9b2e09c__entry_launch_gate,primvar_energy_retaining_bank_transition_object_a951f9b2e09c,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_speed_bin_marginal_coverage_medoid,2,0.011904761904761904,0.0,0.10095238095238096,0.20881530679429286,0.10500288479287666,7.029660484247662,0.3478619970769349,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,speed_bin_6p5_m_s,speed_bin_6p5_m_s,6.5
balanced_cluster,energy_retaining_bank,transition_object,recoverable_degraded,primvar_energy_retaining_bank_transition_object_9a9ad143f3d1__entry_recoverable_degraded,primvar_energy_retaining_bank_transition_object_9a9ad143f3d1,coverage_aware_behavior_qr_medoid_greedy_marginal,best_worst_case_coverage_medoid,0,0.03428571428571429,0.0,0.03428571428571429,0.22342510808777982,0.14853679516351254,4.639141015498316,0.0,w3_randomised_four;w3_randomised_single,inflight_recovery_edge,1;2;3;4,speed_bin_4p5_m_s,speed_bin_4p5_m_s,4.5
balanced_cluster,energy_retaining_bank,transition_object,recoverable_degraded,primvar_energy_retaining_bank_transition_object_a39bed06168d__entry_recoverable_degraded,primvar_energy_retaining_bank_transition_object_a39bed06168d,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_speed_bin_marginal_coverage_medoid,1,0.002380952380952381,0.0,0.017142857142857144,0.1698519872293364,0.1556627294362211,4.272006010701383,0.0,w3_randomised_four;w3_randomised_single,inflight_recovery_edge,1;2;3;4,speed_bin_2p5_m_s,speed_bin_2p5_m_s,2.5
balanced_cluster,energy_retaining_bank,transition_object,recoverable_degraded,primvar_energy_retaining_bank_transition_object_064a9d6571e8__entry_recoverable_degraded,primvar_energy_retaining_bank_transition_object_064a9d6571e8,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_speed_bin_marginal_coverage_medoid,2,0.0035714285714285713,0.0,0.027619047619047623,0.19955794006134586,0.17795578476360116,3.2160723137012837,0.17878591001237698,w3_randomised_four;w3_randomised_single,inflight_recovery_edge,1;2;3;4,speed_bin_3p0_m_s,speed_bin_3p0_m_s,3.0
balanced_cluster,glide,transition_object,boundary_near,primvar_glide_transition_object_bd30d582cdb6__entry_boundary_near,primvar_glide_transition_object_bd30d582cdb6,coverage_aware_behavior_qr_medoid_greedy_marginal,best_worst_case_coverage_medoid,0,0.08952380952380953,0.0,0.08952380952380953,0.22999951731527624,0.1511856493432383,4.608267570856282,0.0,w3_randomised_four;w3_randomised_single,inflight_boundary_near,1;2;3;4,speed_bin_4p0_m_s,speed_bin_4p0_m_s,4.0
balanced_cluster,glide,transition_object,boundary_near,primvar_glide_transition_object_c2e69d7c626f__entry_boundary_near,primvar_glide_transition_object_c2e69d7c626f,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_speed_bin_marginal_coverage_medoid,1,0.01130952380952381,0.0,0.08238095238095237,0.20138463135301246,0.17087312753022443,3.6349864167024815,0.08692628462559171,w3_randomised_four;w3_randomised_single,inflight_boundary_near,1;2;3;4,speed_bin_7p5_m_s,speed_bin_7p5_m_s,7.499999999999999
balanced_cluster,glide,transition_object,boundary_near,primvar_glide_transition_object_43284667e468__entry_boundary_near,primvar_glide_transition_object_43284667e468,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_speed_bin_marginal_coverage_medoid,2,0.010714285714285714,0.0,0.07904761904761906,0.17194408497102123,0.17122280840056495,3.5750403291782527,0.23976275677690173,w3_randomised_four;w3_randomised_single,inflight_boundary_near,1;2;3;4,speed_bin_3p0_m_s,speed_bin_3p0_m_s,3.0
balanced_cluster,glide,transition_object,inflight_stable,primvar_glide_transition_object_c90d0507cf3b__entry_inflight_stable,primvar_glide_transition_object_c90d0507cf3b,coverage_aware_behavior_qr_medoid_greedy_marginal,best_worst_case_coverage_medoid,0,0.20642857142857143,0.0,0.20642857142857143,0.2663517873427792,0.14850843874989883,3.809930092779885,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,speed_bin_5p5_m_s,speed_bin_5p5_m_s,5.5
balanced_cluster,glide,transition_object,inflight_stable,primvar_glide_transition_object_a4fba2dea7ff__entry_inflight_stable,primvar_glide_transition_object_a4fba2dea7ff,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_speed_bin_marginal_coverage_medoid,1,0.02261904761904762,0.0,0.20642857142857143,0.25913271475146477,0.07664958592848406,11.092876017330775,0.06342401199710113,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,speed_bin_7p5_m_s,speed_bin_7p5_m_s,7.499999999999999
balanced_cluster,glide,transition_object,inflight_stable,primvar_glide_transition_object_486f6638db46__entry_inflight_stable,primvar_glide_transition_object_486f6638db46,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_speed_bin_marginal_coverage_medoid,2,0.023809523809523808,0.0,0.20642857142857143,0.2647304219279001,0.13183016227268607,4.269889782665509,0.61460813995486,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,speed_bin_3p0_m_s,speed_bin_3p0_m_s,3.0
balanced_cluster,glide,transition_object,launch_gate,primvar_glide_transition_object_021fc6a703ab__entry_launch_gate,primvar_glide_transition_object_021fc6a703ab,coverage_aware_behavior_qr_medoid_greedy_marginal,best_worst_case_coverage_medoid,0,0.10095238095238096,0.0,0.10095238095238096,0.23650080438609006,0.11262709147994784,4.551439696637568,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,speed_bin_3p0_m_s,speed_bin_3p0_m_s,3.0
balanced_cluster,glide,transition_object,launch_gate,primvar_glide_transition_object_8269fae76256__entry_launch_gate,primvar_glide_transition_object_8269fae76256,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_speed_bin_marginal_coverage_medoid,1,0.011904761904761904,0.0,0.10095238095238096,0.2159235891368514,0.04971208184455321,18.098751869527135,0.1198717435275688,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,speed_bin_4p5_m_s,speed_bin_4p5_m_s,4.5
balanced_cluster,glide,transition_object,launch_gate,primvar_glide_transition_object_dbdf26d40128__entry_launch_gate,primvar_glide_transition_object_dbdf26d40128,coverage_aware_behavior_qr_medoid_greedy_marginal,greedy_speed_bin_marginal_coverage_medoid,2,0.011904761904761904,0.0,0.10095238095238096,0.21926531165591956,0.08312930703523498,8.639945982410264,0.7232184413911442,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,speed_bin_5p0_m_s,speed_bin_5p0_m_s,5.0
balanced_cluster,lift_dwell_arc,transition_object,boundary_near,primvar_lift_dwell_arc_transition_object_643f7fa1070c__entry_boundary_near,primvar_lift_dwell_arc_transition_object_643f7fa1070c,coverage_aware_behavior_qr_medoid_greedy_marginal,best_worst_case_coverage_medoid,0,0.08952380952380953,0.0,0.08952380952380953,0.22523344294693476,0.10352490565982354,6.059124161215119,0.0,w3_randomised_four;w3_randomised_single,inflight_boundary_near,1;2;3;4,speed_bin_8p0_m_s,speed_bin_8p0_m_s,8.0
