episode_id,primitive_step_index,policy_id,context_id,W_layer,environment_mode,start_state_family,governor_mode,governor_config_id,governor_belief_weight,governor_maximum_hard_failure_risk,candidate_count,viable_count,decision_status,selected_compact_library_id,selected_primitive_variant_id,selected_primitive_id,selected_controller_id,selected_score,claim_status,paired_episode_index,replicate_id,common_random_key
v49_r003_context_plus_memory_lambda_0_95_p00018_rep00,0,context_plus_memory_lambda_0_95,v49_r003_context_plus_memory_lambda_0_95_p00018_rep00_ctx00,W2,annular_gp_single,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.281697402727494,simulation_only_selector_decision,18,0,v410_run003_seed00713_r00_e00018
v49_r003_no_memory_baseline_p00019_rep00,0,no_memory_baseline,v49_r003_no_memory_baseline_p00019_rep00_ctx00,W2,annular_gp_four,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,19,0,v410_run003_seed00713_r00_e00019
v49_r003_static_map_baseline_p00019_rep00,0,static_map_baseline,v49_r003_static_map_baseline_p00019_rep00_ctx00,W2,annular_gp_four,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,19,0,v410_run003_seed00713_r00_e00019
v49_r003_context_only_without_memory_p00019_rep00,0,context_only_without_memory,v49_r003_context_only_without_memory_p00019_rep00_ctx00,W2,annular_gp_four,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,19,0,v410_run003_seed00713_r00_e00019
v49_r003_context_plus_memory_lambda_0_5_p00019_rep00,0,context_plus_memory_lambda_0_5,v49_r003_context_plus_memory_lambda_0_5_p00019_rep00_ctx00,W2,annular_gp_four,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,19,0,v410_run003_seed00713_r00_e00019
v49_r003_context_plus_memory_lambda_0_8_p00019_rep00,0,context_plus_memory_lambda_0_8,v49_r003_context_plus_memory_lambda_0_8_p00019_rep00_ctx00,W2,annular_gp_four,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,19,0,v410_run003_seed00713_r00_e00019
v49_r003_context_plus_memory_lambda_0_95_p00019_rep00,0,context_plus_memory_lambda_0_95,v49_r003_context_plus_memory_lambda_0_95_p00019_rep00_ctx00,W2,annular_gp_four,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,19,0,v410_run003_seed00713_r00_e00019
v49_r003_no_memory_baseline_p00020_rep00,0,no_memory_baseline,v49_r003_no_memory_baseline_p00020_rep00_ctx00,W3,w3_randomised_single,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2848694311685762,simulation_only_selector_decision,20,0,v410_run003_seed00713_r00_e00020
v49_r003_no_memory_baseline_p00020_rep00,1,no_memory_baseline,v49_r003_no_memory_baseline_p00020_rep00_ctx01,W3,w3_randomised_single,inflight_nominal,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.2538345093696666,simulation_only_selector_decision,20,0,v410_run003_seed00713_r00_e00020
v49_r003_static_map_baseline_p00020_rep00,0,static_map_baseline,v49_r003_static_map_baseline_p00020_rep00_ctx00,W3,w3_randomised_single,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.28059136630378667,simulation_only_selector_decision,20,0,v410_run003_seed00713_r00_e00020
v49_r003_static_map_baseline_p00020_rep00,1,static_map_baseline,v49_r003_static_map_baseline_p00020_rep00_ctx01,W3,w3_randomised_single,inflight_nominal,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.22800478474190827,simulation_only_selector_decision,20,0,v410_run003_seed00713_r00_e00020
v49_r003_context_only_without_memory_p00020_rep00,0,context_only_without_memory,v49_r003_context_only_without_memory_p00020_rep00_ctx00,W3,w3_randomised_single,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2848694311685762,simulation_only_selector_decision,20,0,v410_run003_seed00713_r00_e00020
v49_r003_context_only_without_memory_p00020_rep00,1,context_only_without_memory,v49_r003_context_only_without_memory_p00020_rep00_ctx01,W3,w3_randomised_single,inflight_nominal,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.2538345093696666,simulation_only_selector_decision,20,0,v410_run003_seed00713_r00_e00020
v49_r003_context_plus_memory_lambda_0_5_p00020_rep00,0,context_plus_memory_lambda_0_5,v49_r003_context_plus_memory_lambda_0_5_p00020_rep00_ctx00,W3,w3_randomised_single,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.27822075828301324,simulation_only_selector_decision,20,0,v410_run003_seed00713_r00_e00020
v49_r003_context_plus_memory_lambda_0_5_p00020_rep00,1,context_plus_memory_lambda_0_5,v49_r003_context_plus_memory_lambda_0_5_p00020_rep00_ctx01,W3,w3_randomised_single,inflight_nominal,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.2538345093696666,simulation_only_selector_decision,20,0,v410_run003_seed00713_r00_e00020
v49_r003_context_plus_memory_lambda_0_8_p00020_rep00,0,context_plus_memory_lambda_0_8,v49_r003_context_plus_memory_lambda_0_8_p00020_rep00_ctx00,W3,w3_randomised_single,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2794006462253087,simulation_only_selector_decision,20,0,v410_run003_seed00713_r00_e00020
v49_r003_context_plus_memory_lambda_0_8_p00020_rep00,1,context_plus_memory_lambda_0_8,v49_r003_context_plus_memory_lambda_0_8_p00020_rep00_ctx01,W3,w3_randomised_single,inflight_nominal,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.2538345093696666,simulation_only_selector_decision,20,0,v410_run003_seed00713_r00_e00020
v49_r003_context_plus_memory_lambda_0_95_p00020_rep00,0,context_plus_memory_lambda_0_95,v49_r003_context_plus_memory_lambda_0_95_p00020_rep00_ctx00,W3,w3_randomised_single,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.28221112357088773,simulation_only_selector_decision,20,0,v410_run003_seed00713_r00_e00020
v49_r003_context_plus_memory_lambda_0_95_p00020_rep00,1,context_plus_memory_lambda_0_95,v49_r003_context_plus_memory_lambda_0_95_p00020_rep00_ctx01,W3,w3_randomised_single,inflight_nominal,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.2538345093696666,simulation_only_selector_decision,20,0,v410_run003_seed00713_r00_e00020
v49_r003_no_memory_baseline_p00021_rep00,0,no_memory_baseline,v49_r003_no_memory_baseline_p00021_rep00_ctx00,W3,w3_randomised_four,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.28576278342294376,simulation_only_selector_decision,21,0,v410_run003_seed00713_r00_e00021
v49_r003_static_map_baseline_p00021_rep00,0,static_map_baseline,v49_r003_static_map_baseline_p00021_rep00_ctx00,W3,w3_randomised_four,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2814847185581542,simulation_only_selector_decision,21,0,v410_run003_seed00713_r00_e00021
v49_r003_context_only_without_memory_p00021_rep00,0,context_only_without_memory,v49_r003_context_only_without_memory_p00021_rep00_ctx00,W3,w3_randomised_four,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.28576278342294376,simulation_only_selector_decision,21,0,v410_run003_seed00713_r00_e00021
v49_r003_context_plus_memory_lambda_0_5_p00021_rep00,0,context_plus_memory_lambda_0_5,v49_r003_context_plus_memory_lambda_0_5_p00021_rep00_ctx00,W3,w3_randomised_four,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.28232006890960554,simulation_only_selector_decision,21,0,v410_run003_seed00713_r00_e00021
v49_r003_context_plus_memory_lambda_0_8_p00021_rep00,0,context_plus_memory_lambda_0_8,v49_r003_context_plus_memory_lambda_0_8_p00021_rep00_ctx00,W3,w3_randomised_four,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.28134040424010703,simulation_only_selector_decision,21,0,v410_run003_seed00713_r00_e00021
v49_r003_context_plus_memory_lambda_0_95_p00021_rep00,0,context_plus_memory_lambda_0_95,v49_r003_context_plus_memory_lambda_0_95_p00021_rep00_ctx00,W3,w3_randomised_four,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.28322555339808403,simulation_only_selector_decision,21,0,v410_run003_seed00713_r00_e00021
v49_r003_no_memory_baseline_p00022_rep00,0,no_memory_baseline,v49_r003_no_memory_baseline_p00022_rep00_ctx00,W0,dry_air,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.28406217629399416,simulation_only_selector_decision,22,0,v410_run003_seed00713_r00_e00022
v49_r003_static_map_baseline_p00022_rep00,0,static_map_baseline,v49_r003_static_map_baseline_p00022_rep00_ctx00,W0,dry_air,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2797841114292046,simulation_only_selector_decision,22,0,v410_run003_seed00713_r00_e00022
v49_r003_context_only_without_memory_p00022_rep00,0,context_only_without_memory,v49_r003_context_only_without_memory_p00022_rep00_ctx00,W0,dry_air,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.28406217629399416,simulation_only_selector_decision,22,0,v410_run003_seed00713_r00_e00022
v49_r003_context_plus_memory_lambda_0_5_p00022_rep00,0,context_plus_memory_lambda_0_5,v49_r003_context_plus_memory_lambda_0_5_p00022_rep00_ctx00,W0,dry_air,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2828054029472,simulation_only_selector_decision,22,0,v410_run003_seed00713_r00_e00022
v49_r003_context_plus_memory_lambda_0_8_p00022_rep00,0,context_plus_memory_lambda_0_8,v49_r003_context_plus_memory_lambda_0_8_p00022_rep00_ctx00,W0,dry_air,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2807101065116748,simulation_only_selector_decision,22,0,v410_run003_seed00713_r00_e00022
v49_r003_context_plus_memory_lambda_0_95_p00022_rep00,0,context_plus_memory_lambda_0_95,v49_r003_context_plus_memory_lambda_0_95_p00022_rep00_ctx00,W0,dry_air,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.28169826616136495,simulation_only_selector_decision,22,0,v410_run003_seed00713_r00_e00022
v49_r003_no_memory_baseline_p00023_rep00,0,no_memory_baseline,v49_r003_no_memory_baseline_p00023_rep00_ctx00,W1,gaussian_single,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2869508046203118,simulation_only_selector_decision,23,0,v410_run003_seed00713_r00_e00023
v49_r003_no_memory_baseline_p00023_rep00,1,no_memory_baseline,v49_r003_no_memory_baseline_p00023_rep00_ctx01,W1,gaussian_single,inflight_nominal,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.24788234689773553,simulation_only_selector_decision,23,0,v410_run003_seed00713_r00_e00023
v49_r003_static_map_baseline_p00023_rep00,0,static_map_baseline,v49_r003_static_map_baseline_p00023_rep00_ctx00,W1,gaussian_single,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.28267273975552226,simulation_only_selector_decision,23,0,v410_run003_seed00713_r00_e00023
v49_r003_static_map_baseline_p00023_rep00,1,static_map_baseline,v49_r003_static_map_baseline_p00023_rep00_ctx01,W1,gaussian_single,inflight_nominal,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.19688381043393471,simulation_only_selector_decision,23,0,v410_run003_seed00713_r00_e00023
v49_r003_context_only_without_memory_p00023_rep00,0,context_only_without_memory,v49_r003_context_only_without_memory_p00023_rep00_ctx00,W1,gaussian_single,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2869508046203118,simulation_only_selector_decision,23,0,v410_run003_seed00713_r00_e00023
v49_r003_context_only_without_memory_p00023_rep00,1,context_only_without_memory,v49_r003_context_only_without_memory_p00023_rep00_ctx01,W1,gaussian_single,inflight_nominal,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.24788234689773553,simulation_only_selector_decision,23,0,v410_run003_seed00713_r00_e00023
v49_r003_context_plus_memory_lambda_0_5_p00023_rep00,0,context_plus_memory_lambda_0_5,v49_r003_context_plus_memory_lambda_0_5_p00023_rep00_ctx00,W1,gaussian_single,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.28632241794691476,simulation_only_selector_decision,23,0,v410_run003_seed00713_r00_e00023
v49_r003_context_plus_memory_lambda_0_5_p00023_rep00,1,context_plus_memory_lambda_0_5,v49_r003_context_plus_memory_lambda_0_5_p00023_rep00_ctx01,W1,gaussian_single,inflight_nominal,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.24788234689773553,simulation_only_selector_decision,23,0,v410_run003_seed00713_r00_e00023
v49_r003_context_plus_memory_lambda_0_8_p00023_rep00,0,context_plus_memory_lambda_0_8,v49_r003_context_plus_memory_lambda_0_8_p00023_rep00_ctx00,W1,gaussian_single,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2842691487944563,simulation_only_selector_decision,23,0,v410_run003_seed00713_r00_e00023
v49_r003_context_plus_memory_lambda_0_8_p00023_rep00,1,context_plus_memory_lambda_0_8,v49_r003_context_plus_memory_lambda_0_8_p00023_rep00_ctx01,W1,gaussian_single,inflight_nominal,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.24788234689773553,simulation_only_selector_decision,23,0,v410_run003_seed00713_r00_e00023
v49_r003_context_plus_memory_lambda_0_95_p00023_rep00,0,context_plus_memory_lambda_0_95,v49_r003_context_plus_memory_lambda_0_95_p00023_rep00_ctx00,W1,gaussian_single,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.28470508999431404,simulation_only_selector_decision,23,0,v410_run003_seed00713_r00_e00023
v49_r003_context_plus_memory_lambda_0_95_p00023_rep00,1,context_plus_memory_lambda_0_95,v49_r003_context_plus_memory_lambda_0_95_p00023_rep00_ctx01,W1,gaussian_single,inflight_nominal,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.24788234689773553,simulation_only_selector_decision,23,0,v410_run003_seed00713_r00_e00023
v49_r003_no_memory_baseline_p00024_rep00,0,no_memory_baseline,v49_r003_no_memory_baseline_p00024_rep00_ctx00,W1,gaussian_four,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2854084192313337,simulation_only_selector_decision,24,0,v410_run003_seed00713_r00_e00024
v49_r003_no_memory_baseline_p00024_rep00,1,no_memory_baseline,v49_r003_no_memory_baseline_p00024_rep00_ctx01,W1,gaussian_four,inflight_nominal,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.2555044467843932,simulation_only_selector_decision,24,0,v410_run003_seed00713_r00_e00024
v49_r003_static_map_baseline_p00024_rep00,0,static_map_baseline,v49_r003_static_map_baseline_p00024_rep00_ctx00,W1,gaussian_four,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.28113035436654416,simulation_only_selector_decision,24,0,v410_run003_seed00713_r00_e00024
v49_r003_static_map_baseline_p00024_rep00,1,static_map_baseline,v49_r003_static_map_baseline_p00024_rep00_ctx01,W1,gaussian_four,inflight_nominal,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.24683631214034515,simulation_only_selector_decision,24,0,v410_run003_seed00713_r00_e00024
v49_r003_context_only_without_memory_p00024_rep00,0,context_only_without_memory,v49_r003_context_only_without_memory_p00024_rep00_ctx00,W1,gaussian_four,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2854084192313337,simulation_only_selector_decision,24,0,v410_run003_seed00713_r00_e00024
v49_r003_context_only_without_memory_p00024_rep00,1,context_only_without_memory,v49_r003_context_only_without_memory_p00024_rep00_ctx01,W1,gaussian_four,inflight_nominal,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.2555044467843932,simulation_only_selector_decision,24,0,v410_run003_seed00713_r00_e00024
v49_r003_context_plus_memory_lambda_0_5_p00024_rep00,0,context_plus_memory_lambda_0_5,v49_r003_context_plus_memory_lambda_0_5_p00024_rep00_ctx00,W1,gaussian_four,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2838850056330083,simulation_only_selector_decision,24,0,v410_run003_seed00713_r00_e00024
v49_r003_context_plus_memory_lambda_0_5_p00024_rep00,1,context_plus_memory_lambda_0_5,v49_r003_context_plus_memory_lambda_0_5_p00024_rep00_ctx01,W1,gaussian_four,inflight_nominal,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.2555044467843932,simulation_only_selector_decision,24,0,v410_run003_seed00713_r00_e00024
v49_r003_context_plus_memory_lambda_0_8_p00024_rep00,0,context_plus_memory_lambda_0_8,v49_r003_context_plus_memory_lambda_0_8_p00024_rep00_ctx00,W1,gaussian_four,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.28277940646599853,simulation_only_selector_decision,24,0,v410_run003_seed00713_r00_e00024
v49_r003_context_plus_memory_lambda_0_8_p00024_rep00,1,context_plus_memory_lambda_0_8,v49_r003_context_plus_memory_lambda_0_8_p00024_rep00_ctx01,W1,gaussian_four,inflight_nominal,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.2555044467843932,simulation_only_selector_decision,24,0,v410_run003_seed00713_r00_e00024
v49_r003_context_plus_memory_lambda_0_95_p00024_rep00,0,context_plus_memory_lambda_0_95,v49_r003_context_plus_memory_lambda_0_95_p00024_rep00_ctx00,W1,gaussian_four,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.28315406831047313,simulation_only_selector_decision,24,0,v410_run003_seed00713_r00_e00024
v49_r003_context_plus_memory_lambda_0_95_p00024_rep00,1,context_plus_memory_lambda_0_95,v49_r003_context_plus_memory_lambda_0_95_p00024_rep00_ctx01,W1,gaussian_four,inflight_nominal,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.2555044467843932,simulation_only_selector_decision,24,0,v410_run003_seed00713_r00_e00024
v49_r003_no_memory_baseline_p00025_rep00,0,no_memory_baseline,v49_r003_no_memory_baseline_p00025_rep00_ctx00,W2,annular_gp_single,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,25,0,v410_run003_seed00713_r00_e00025
v49_r003_static_map_baseline_p00025_rep00,0,static_map_baseline,v49_r003_static_map_baseline_p00025_rep00_ctx00,W2,annular_gp_single,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,25,0,v410_run003_seed00713_r00_e00025
v49_r003_context_only_without_memory_p00025_rep00,0,context_only_without_memory,v49_r003_context_only_without_memory_p00025_rep00_ctx00,W2,annular_gp_single,launch_gate,continuation_mode,v410_cfg_002_b0.05_h0.72_tb0,0.05,0.72,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,25,0,v410_run003_seed00713_r00_e00025
